files,labels,onsets,offsets
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,3625.62358276644,3682.26757369615
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,3837.8231292517,3889.97732426304
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,3915.46485260771,3978.59410430839
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,3991.2925170068,4167.93650793651
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,4208.97959183673,4301.26984126984
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,4312.7664399093,4469.86394557823
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,4531.92743764172,4627.89115646259
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,4654.10430839002,4790.47619047619
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,4857.41496598639,4915.3514739229
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,4925.80498866213,5108.79818594104
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,5140.20408163265,5232.67573696145
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,5248.02721088435,5406.98412698413
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,5651.42857142857,5707.43764172336
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,5795.78231292517,5895.0566893424
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,5981.95011337868,6027.43764172336
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,6056.32653061224,6120.9977324263
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,6132.90249433107,6310.8843537415
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,6348.07256235828,6435.01133786848
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,6455.01133786848,6612.26757369614
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,6673.33333333333,6765.71428571429
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,6789.72789115646,6926.09977324263
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,7152.65306122449,7206.05442176871
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,7306.16780045351,7361.8820861678
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,7387.84580498866,7447.66439909297
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,7463.69614512472,7642.49433106576
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,7682.24489795918,7772.94784580499
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,7790.79365079365,7950.9977324263
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,8192.06349206349,8247.86848072562
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,8411.26984126984,8453.78684807256
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,8487.34693877551,8550.47619047619
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,8561.56462585034,8738.43537414966
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,8775.87301587302,8866.57596371882
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,8881.56462585034,9043.6507936508
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,9151.2925170068,9203.24263038549
G402_43362.24089737_9_19_6_41_29.wav.not.mat,n,9396.53432273598,9429.89533606999
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,9841.54195011338,9903.80952380952
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,10084.6258503401,10168.3446712018
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,10555.4421768707,10647.4149659864
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,10752.0634920635,10813.0839002268
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,10861.2471655329,10913.6961451247
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,10944.7845804989,11009.7959183673
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,11023.4240362812,11195.1927437642
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,11237.9365079365,11329.8866213152
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,11338.843537415,11497.7324263039
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,11553.4920634921,11648.1632653061
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,11861.5873015873,11918.9795918367
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,11966.4172335601,12021.1111111111
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,12044.1950113379,12103.9229024943
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,12120.2040816327,12295.9410430839
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,12335.9637188209,12421.8594104308
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,12438.0498866213,12596.5532879819
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,12776.2358276644,12831.0657596372
G402_43362.24089737_9_19_6_41_29.wav.not.mat,n,13192.6455368912,13224.2032522072
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,13555.4421768707,13633.9455782313
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,13784.7845804989,13827.5963718821
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,13857.3469387755,13919.4557823129
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,13935.3741496599,14107.7551020408
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,14148.798185941,14243.9455782313
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,14254.1723356009,14413.6507936508
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,14477.4829931973,14572.2902494331
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,14588.0725623583,14719.0702947846
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,14794.2630385488,14861.0884353741
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,14876.3945578231,15054.1496598639
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,15088.8888888889,15182.8117913832
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,15190.9977324263,15350.3854875283
G402_43362.24089737_9_19_6_41_29.wav.not.mat,s,15469.977324263,15528.3900226757
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,367.936507936508,425.691609977324
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,506.439909297052,559.229024943311
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,635.78231292517,695.62358276644
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,864.104308390023,920.770975056689
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,1019.59183673469,1076.39455782313
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,1109.07029478458,1170.77097505669
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,1188.07256235828,1360.40816326531
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,1402.60770975057,1489.47845804989
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,1503.37868480726,1663.78684807256
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,1719.13832199546,1813.01587301587
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,1832.33560090703,1969.93197278912
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,2025.03401360544,2087.93650793651
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,2101.15646258503,2278.88888888889
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,2320.20408163265,2412.49433106576
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,2424.24036281179,2583.19727891156
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,2631.11111111111,2720.86167800453
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,2759.20634920635,2797.66439909297
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,2828.97959183673,2885.57823129252
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,2913.26530612245,2975.6462585034
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,2989.31972789116,3168.00453514739
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,3205.12471655329,3295.17006802721
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,3304.92063492063,3467.21088435374
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,3692.63038548753,3745.96371882086
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,3862.65306122449,3918.04988662132
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,3939.50113378685,4003.94557823129
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,4015.78231292517,4194.33106575964
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,4235.3514739229,4330.63492063492
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,4338.63945578231,4505.07936507936
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,4561.99546485261,4664.62585034014
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,4682.19954648526,4815.39682539683
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,4870.45351473923,4931.49659863946
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,4944.96598639456,5124.39909297052
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,5157.21088435374,5252.42630385488
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,5264.67120181406,5425.17006802721
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,5538.00453514739,5592.29024943311
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,5913.42403628118,5969.79591836735
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,6000.11337868481,6061.04308390023
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,6076.41723356009,6256.30385487528
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,6292.42630385488,6387.30158730159
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,6399.20634920635,6557.95918367347
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,6618.1179138322,6716.5306122449
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,6735.69160997732,6872.24489795918
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,6937.27891156463,7000.72562358277
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,7018.18594104308,7192.58503401361
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,7229.13832199547,7323.0612244898
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,7336.64399092971,7496.25850340136
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,7541.08843537415,7640.36281179138
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,7666.00907029478,7801.40589569161
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,8039.04761904762,8091.90476190476
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,8142.83446712018,8198.34467120181
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,8220.2947845805,8279.52380952381
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,8300.47619047619,8477.64172335601
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,8513.24263038549,8610.27210884354
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,8620.90702947846,8775.71428571428
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,8839.20634920635,8933.80952380952
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,8957.18820861678,9097.64172335601
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,9191.45124716553,9253.35600907029
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,9264.37641723356,9450.22675736962
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,9484.51247165533,9580.52154195011
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,9594.08163265306,9754.62585034014
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,10028.6394557823,10082.2902494331
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,10496.5759637188,10554.1950113379
G402_43362.24120490_9_19_6_42_0.wav.not.mat,n,11954.6485260771,11997.1428571429
G402_43362.24120490_9_19_6_42_0.wav.not.mat,n,12203.6961451247,12294.1950113379
G402_43362.24120490_9_19_6_42_0.wav.not.mat,n,12551.9047619048,12582.1995464853
G402_43362.24120490_9_19_6_42_0.wav.not.mat,n,12923.2879818594,12968.3673469388
G402_43362.24120490_9_19_6_42_0.wav.not.mat,n,13124.2630385488,13170.9297052154
G402_43362.24120490_9_19_6_42_0.wav.not.mat,n,13391.6099773243,13426.9160997732
G402_43362.24120490_9_19_6_42_0.wav.not.mat,n,13461.0204081633,13515.873015873
G402_43362.24120490_9_19_6_42_0.wav.not.mat,n,14127.5056689342,14159.0929705215
G402_43362.24120490_9_19_6_42_0.wav.not.mat,n,14502.4036281179,14558.6167800454
G402_43362.24120490_9_19_6_42_0.wav.not.mat,n,15449.0249433107,15519.1836734694
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,17083.5827664399,17137.2789115646
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,17207.5283446712,17261.3151927438
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,17332.1768707483,17388.8662131519
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,17472.8798185941,17535.3968253968
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,17648.7301587302,17686.6666666667
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,17716.9614512472,17782.7437641723
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,17793.2653061224,17970.9977324263
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,18012.2448979592,18099.0702947846
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,18110.9297052154,18274.3083900227
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,18321.5646258503,18412.6530612245
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,18432.335600907,18568.2766439909
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,18813.2653061224,18872.947845805
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,18909.1609977324,18969.3650793651
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,18995.0793650794,19059.5691609977
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,19069.7278911565,19252.4263038549
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,19290.5215419501,19380.2721088435
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,19390.9977324263,19549.7278911565
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,19620.022675737,19682.947845805
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,19693.0385487528,19874.8072562358
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,19909.3424036281,20000.9523809524
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,20018.6621315193,20176.1678004535
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,20239.977324263,20327.5283446712
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,20345.2154195011,20485.0793650794
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,20548.5487528345,20610.7709750567
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,20627.3242630386,20799.9092970522
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,20838.6394557823,20927.0294784581
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,20942.2222222222,21105.4648526077
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,21179.433106576,21275.9410430839
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,21295.7823129252,21433.514739229
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,21710.6349206349,21761.3378684807
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,22000.2267573696,22061.0204081633
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,22102.2902494331,22160.2721088435
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,22184.3310657596,22248.4126984127
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,22260.3628117914,22439.9546485261
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,22473.9682539683,22564.2630385488
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,22578.9115646259,22738.0498866213
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,22796.1904761905,22895.3968253968
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,22911.2698412698,23051.2925170068
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,23111.6326530612,23180.5442176871
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,23194.4671201814,23376.0997732426
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,23403.1519274376,23498.8662131519
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,23510.0680272109,23677.4603174603
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,23753.9455782313,23811.8140589569
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,24117.7777777778,24175.283446712
G402_43362.24120490_9_19_6_42_0.wav.not.mat,s,24368.5941043084,24460.8616780045
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,0.0453514739229025,32.9705215419501
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,59.7732426303855,123.401360544218
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,138.140589569161,315.736961451247
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,352.176870748299,445.442176870748
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,455.056689342404,615.804988662132
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,672.789115646259,767.732426303855
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,786.077097505669,922.290249433107
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,981.56462585034,1063.15192743764
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,1107.36961451247,1165.78231292517
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,1183.51473922902,1246.21315192744
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,1260.74829931973,1443.49206349206
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,1482.38095238095,1570.95238095238
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,1589.22902494331,1745.51020408163
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,2198.07256235828,2254.55782312925
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,2457.84580498866,2516.89342403628
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,2753.96825396825,2845.98639455782
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,2965.87301587302,3024.62585034014
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,3061.42857142857,3112.08616780045
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,3148.79818594104,3202.92517006803
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,3225.51020408163,3289.50113378685
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,3303.80952380952,3489.07029478458
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,3517.25623582766,3612.53968253968
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,3621.04308390023,3784.48979591837
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,3833.03854875283,3932.51700680272
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,3958.52607709751,4021.97278911565
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,4137.98185941043,4200.02267573696
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,4212.72108843537,4395.46485260771
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,4426.68934240363,4524.19501133787
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,4534.42176870748,4694.96598639456
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,5167.05215419501,5226.91609977324
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,5537.61904761905,5627.66439909297
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,5977.93650793651,6038.07256235828
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,6330.20408163265,6420.09070294785
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,6673.10657596372,6732.40362811791
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,6814.82993197279,6872.44897959184
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,6923.44671201814,6975.03401360544
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,7014.6485260771,7066.00907029478
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,7107.41496598639,7160.61224489796
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,7186.87074829932,7244.71655328798
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,7259.86394557823,7445.91836734694
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,7471.26984126984,7568.88888888889
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,7577.64172335601,7731.11111111111
G402_43362.24152386_9_19_6_42_32.wav.not.mat,s,8502.63038548753,8585.60090702948
G402_43362.24172404_9_19_6_42_52.wav.not.mat,s,0.0453514739229025,81.5192743764172
G402_43362.24172404_9_19_6_42_52.wav.not.mat,n,318.945340663499,345.703281312525
G402_43362.24172404_9_19_6_42_52.wav.not.mat,s,677.278911564626,732.743764172336
G402_43362.24172404_9_19_6_42_52.wav.not.mat,s,831.337868480726,887.097505668934
G402_43362.24172404_9_19_6_42_52.wav.not.mat,s,971.40589569161,1026.91609977324
G402_43362.24172404_9_19_6_42_52.wav.not.mat,s,1090.9977324263,1142.04081632653
G402_43362.24172404_9_19_6_42_52.wav.not.mat,s,1173.90022675737,1238.02721088435
G402_43362.24172404_9_19_6_42_52.wav.not.mat,s,1248.39002267574,1426.98412698413
G402_43362.24172404_9_19_6_42_52.wav.not.mat,s,1465.03401360544,1558.1179138322
G402_43362.24172404_9_19_6_42_52.wav.not.mat,s,1574.7619047619,1729.02494331066
G402_43362.24172404_9_19_6_42_52.wav.not.mat,s,2089.54648526077,2178.25396825397
G402_43362.24172404_9_19_6_42_52.wav.not.mat,s,2310.34013605442,2375.21541950113
G402_43362.24172404_9_19_6_42_52.wav.not.mat,s,2402.56235827664,2467.86848072562
G402_43362.24172404_9_19_6_42_52.wav.not.mat,s,2477.34693877551,2658.20861678005
G402_43362.24172404_9_19_6_42_52.wav.not.mat,s,2696.16780045351,2780.92970521542
G402_43362.24172404_9_19_6_42_52.wav.not.mat,s,2804.33106575964,2960.68027210884
G402_43362.24172404_9_19_6_42_52.wav.not.mat,s,3144.67120181406,3203.71882086168
G402_43362.24172404_9_19_6_42_52.wav.not.mat,s,3648.14058956916,3735.51020408163
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,125.555555555556,217.573696145125
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,351.632653061224,392.063492063492
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,473.242630385488,530.748299319728
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,591.065759637188,655.510204081633
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,737.641723356009,798.979591836735
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,860.634920634921,910.204081632653
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,938.888888888889,996.87074829932
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,1013.15192743764,1186.28117913832
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,1230.56689342404,1320.36281179138
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,1330.11337868481,1486.41723356009
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,1720.72562358277,1777.02947845805
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,1802.26757369615,1863.83219954649
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,1878.09523809524,2060.49886621315
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,2092.19954648526,2184.17233560091
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,2196.84807256236,2356.98412698413
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,2406.00907029478,2495.28344671202
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,2508.97959183673,2650.74829931973
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,2723.49206349206,2784.87528344671
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,2798.54875283447,2980.8843537415
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,3016.09977324263,3105.55555555556
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,3117.05215419501,3275.30612244898
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,3336.00907029478,3424.89795918367
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,3444.78458049887,3582.26757369615
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,3658.48072562358,3719.34240362812
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,3730.61224489796,3921.54195011338
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,3944.92063492064,4038.02721088435
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,4053.60544217687,4215.39682539683
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,4293.51473922902,4349.79591836735
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,4587.32426303855,4645.46485260771
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,4668.1179138322,4730.92970521542
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,4744.67120181406,4926.5306122449
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,4958.34467120181,5051.70068027211
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,5067.64172335601,5228.32199546485
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,5279.97732426304,5375.53287981859
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,5399.43310657596,5539.86394557823
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,5931.90476190476,6031.13378684807
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,6100.97505668934,6154.19501133787
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,6184.39909297052,6244.14965986395
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,6257.34693877551,6436.03174603175
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,6470.8843537415,6563.19727891156
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,6572.58503401361,6736.19047619048
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,6781.81405895692,6880.65759637188
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,6896.89342403628,7034.82993197279
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,7097.50566893424,7159.43310657596
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,7175.89569160998,7355.55555555555
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,7391.47392290249,7479.20634920635
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,7498.88888888889,7658.16326530612
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,7773.7641723356,7828.95691609977
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,8322.22222222222,8378.61678004535
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,8416.50793650794,8468.77551020408
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,8493.71882086168,8557.34693877551
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,8567.98185941043,8744.26303854875
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,8785.03401360544,8879.79591836735
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,8890.43083900227,9045.46485260771
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,9108.36734693878,9207.98185941043
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,9223.12925170068,9362.29024943311
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,9419.34240362812,9482.72108843537
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,9499.31972789116,9676.34920634921
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,9709.13832199546,9804.71655328798
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,9814.80725623583,9979.90929705215
G402_43362.24180227_9_19_6_43_0.wav.not.mat,s,10078.253968254,10127.4149659864
